,chapter_count,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_PRON_count,POS_VERB_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_NOUN_count,POS_CCONJ_count,POS_PUNCT_count,POS_SCONJ_count,POS_ADV_count,POS_AUX_count,POS_PROPN_count,POS_NUM_count,POS_PART_count,POS_INTJ_count,POS_X_count,POS_SPACE_count,%POS_PRON_count,%POS_VERB_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_NOUN_count,%POS_CCONJ_count,%POS_PUNCT_count,%POS_SCONJ_count,%POS_ADV_count,%POS_AUX_count,%POS_PROPN_count,%POS_NUM_count,%POS_PART_count,%POS_INTJ_count,%POS_X_count,%POS_SPACE_count
2198,chapter_17,1,7,"[['PRON', 2], ['AUX', 1], ['VERB', 1], ['ADP', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 2]]",10,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,chapter_17,0,21,"[['PRON', 3], ['VERB', 4], ['DET', 3], ['ADJ', 1], ['NOUN', 4], ['ADP', 2], ['SCONJ', 1], ['CCONJ', 1], ['PART', 1], ['ADV', 1], ['PUNCT', 1]]",22,3.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.636,18.182,9.091,13.636,4.545,18.182,4.545,4.545,4.545,4.545,0.0,0.0,0.0,4.545,0.0,0.0,0.0
2200,chapter_17,1,28,"[['PUNCT', 6], ['PRON', 4], ['AUX', 3], ['PART', 2], ['VERB', 4], ['ADJ', 2], ['ADP', 3], ['DET', 2], ['NOUN', 5], ['PROPN', 1], ['ADV', 2], ['CCONJ', 1], ['SCONJ', 1]]",36,4.0,4.0,3.0,2.0,2.0,5.0,1.0,6.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,11.111,11.111,8.333,5.556,5.556,13.889,2.778,16.667,2.778,5.556,8.333,2.778,0.0,5.556,0.0,0.0,0.0
2201,chapter_17,1,10,"[['PUNCT', 3], ['VERB', 2], ['CCONJ', 1], ['DET', 1], ['NOUN', 1], ['ADP', 1], ['PRON', 2], ['ADV', 1], ['AUX', 1], ['PART', 1]]",14,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.286,14.286,7.143,7.143,0.0,7.143,7.143,21.429,0.0,7.143,7.143,0.0,0.0,7.143,0.0,0.0,0.0
2202,chapter_17,0,3,"[['VERB', 1], ['PROPN', 2], ['PUNCT', 1]]",4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2203,chapter_17,1,7,"[['PUNCT', 3], ['PRON', 2], ['AUX', 1], ['ADV', 1], ['ADJ', 1], ['SCONJ', 1], ['PART', 1], ['VERB', 1]]",11,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.182,9.091,0.0,0.0,9.091,0.0,0.0,27.273,9.091,9.091,9.091,0.0,0.0,9.091,0.0,0.0,0.0
2204,chapter_17,1,15,"[['PUNCT', 2], ['ADV', 2], ['VERB', 3], ['PRON', 4], ['SCONJ', 1], ['AUX', 1], ['ADJ', 1], ['DET', 1], ['NOUN', 1], ['PART', 1], ['ADP', 1]]",18,4.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.222,16.667,5.556,5.556,5.556,5.556,0.0,11.111,5.556,11.111,5.556,0.0,0.0,5.556,0.0,0.0,0.0
2205,chapter_17,1,12,"[['PRON', 3], ['AUX', 1], ['ADV', 3], ['ADJ', 2], ['ADP', 2], ['NOUN', 2], ['PUNCT', 1]]",14,3.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.429,0.0,14.286,0.0,14.286,14.286,0.0,7.143,0.0,21.429,7.143,0.0,0.0,0.0,0.0,0.0,0.0
2206,chapter_17,1,17,"[['PRON', 6], ['VERB', 3], ['AUX', 2], ['PART', 2], ['NOUN', 2], ['ADP', 2], ['DET', 1], ['ADV', 1], ['PUNCT', 1]]",20,6.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,15.0,10.0,5.0,0.0,10.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
2207,chapter_17,1,10,"[['INTJ', 1], ['PRON', 3], ['AUX', 1], ['PART', 2], ['VERB', 2], ['ADP', 1], ['NOUN', 1], ['PUNCT', 1]]",12,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,25.0,16.667,8.333,0.0,0.0,8.333,0.0,8.333,0.0,0.0,8.333,0.0,0.0,16.667,8.333,0.0,0.0
2208,chapter_17,1,21,"[['PRON', 7], ['AUX', 3], ['ADV', 1], ['VERB', 4], ['ADP', 2], ['NOUN', 3], ['CCONJ', 2], ['SCONJ', 1], ['PUNCT', 3], ['PART', 1]]",27,7.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,25.926,14.815,7.407,0.0,0.0,11.111,7.407,11.111,3.704,3.704,11.111,0.0,0.0,3.704,0.0,0.0,0.0
2209,chapter_17,1,3,"[['PUNCT', 2], ['AUX', 1], ['PRON', 1], ['VERB', 1]]",5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,chapter_17,1,4,"[['PRON', 2], ['AUX', 1], ['PART', 1], ['VERB', 1], ['PUNCT', 2]]",7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.571,14.286,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,14.286,0.0,0.0,14.286,0.0,0.0,0.0
2211,chapter_17,0,29,"[['PROPN', 2], ['VERB', 6], ['PRON', 7], ['NOUN', 9], ['CCONJ', 1], ['ADP', 2], ['ADJ', 1], ['SCONJ', 1], ['PART', 1], ['PUNCT', 1]]",31,7.0,6.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,22.581,19.355,6.452,0.0,3.226,29.032,3.226,3.226,3.226,0.0,0.0,6.452,0.0,3.226,0.0,0.0,0.0
2212,chapter_17,1,10,"[['PUNCT', 3], ['ADV', 2], ['PRON', 1], ['AUX', 1], ['PART', 2], ['VERB', 2], ['ADP', 1], ['PROPN', 2]]",14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,7.143,14.286,7.143,0.0,0.0,0.0,0.0,21.429,0.0,14.286,7.143,14.286,0.0,14.286,0.0,0.0,0.0
2213,chapter_17,0,10,"[['VERB', 2], ['PROPN', 1], ['ADV', 1], ['SCONJ', 2], ['ADJ', 1], ['PART', 1], ['DET', 1], ['NOUN', 1], ['PUNCT', 1]]",11,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.182,0.0,9.091,9.091,9.091,0.0,9.091,18.182,9.091,0.0,9.091,0.0,9.091,0.0,0.0,0.0
2214,chapter_17,1,55,"[['PUNCT', 7], ['INTJ', 1], ['PRON', 8], ['AUX', 6], ['PART', 3], ['VERB', 7], ['PROPN', 1], ['CCONJ', 2], ['SCONJ', 4], ['NOUN', 11], ['ADV', 2], ['ADJ', 4], ['DET', 5], ['ADP', 4]]",65,8.0,7.0,4.0,5.0,4.0,11.0,2.0,7.0,4.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,12.308,10.769,6.154,7.692,6.154,16.923,3.077,10.769,6.154,3.077,9.231,1.538,0.0,4.615,1.538,0.0,0.0
2215,chapter_17,1,10,"[['PRON', 2], ['AUX', 2], ['NUM', 2], ['NOUN', 2], ['CCONJ', 1], ['DET', 1], ['PUNCT', 3], ['PROPN', 1]]",14,2.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,7.143,0.0,14.286,7.143,21.429,0.0,0.0,14.286,7.143,14.286,0.0,0.0,0.0,0.0
2216,chapter_17,1,1,"[['PROPN', 1], ['PUNCT', 2]]",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0
2217,chapter_17,1,13,"[['PUNCT', 5], ['INTJ', 1], ['PRON', 3], ['AUX', 1], ['PART', 2], ['VERB', 2], ['NOUN', 2], ['ADP', 1], ['DET', 1], ['PROPN', 1]]",19,3.0,2.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,15.789,10.526,5.263,5.263,0.0,10.526,0.0,26.316,0.0,0.0,5.263,5.263,0.0,10.526,5.263,0.0,0.0
2218,chapter_17,0,7,"[['VERB', 1], ['PROPN', 2], ['ADP', 1], ['PRON', 1], ['NOUN', 2], ['PART', 1], ['PUNCT', 1]]",9,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.111,11.111,11.111,0.0,0.0,22.222,0.0,11.111,0.0,0.0,0.0,22.222,0.0,11.111,0.0,0.0,0.0
2219,chapter_17,1,7,"[['PUNCT', 3], ['PRON', 2], ['VERB', 1], ['ADV', 1], ['AUX', 1], ['DET', 1], ['NUM', 1], ['NOUN', 1]]",11,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.182,9.091,0.0,9.091,0.0,9.091,0.0,27.273,0.0,9.091,9.091,0.0,9.091,0.0,0.0,0.0,0.0
2220,chapter_17,1,22,"[['PUNCT', 3], ['PRON', 3], ['VERB', 3], ['PROPN', 4], ['ADP', 2], ['ADJ', 2], ['NOUN', 5], ['CCONJ', 2], ['SCONJ', 1], ['PART', 1]]",26,3.0,3.0,2.0,0.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,11.538,11.538,7.692,0.0,7.692,19.231,7.692,11.538,3.846,0.0,0.0,15.385,0.0,3.846,0.0,0.0,0.0
2221,chapter_17,1,27,"[['PUNCT', 3], ['PRON', 5], ['ADV', 2], ['AUX', 1], ['DET', 4], ['NUM', 1], ['NOUN', 6], ['ADP', 4], ['VERB', 3], ['CCONJ', 1]]",30,5.0,3.0,4.0,4.0,0.0,6.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.667,10.0,13.333,13.333,0.0,20.0,3.333,10.0,0.0,6.667,3.333,0.0,3.333,0.0,0.0,0.0,0.0
2222,chapter_17,0,34,"[['PROPN', 3], ['PART', 2], ['NOUN', 8], ['ADP', 5], ['DET', 3], ['ADV', 3], ['VERB', 5], ['ADJ', 3], ['PUNCT', 2], ['CCONJ', 1], ['SCONJ', 1], ['PRON', 2]]",38,2.0,5.0,5.0,3.0,3.0,8.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.263,13.158,13.158,7.895,7.895,21.053,2.632,5.263,2.632,7.895,0.0,7.895,0.0,5.263,0.0,0.0,0.0
2223,chapter_17,1,10,"[['PUNCT', 3], ['DET', 1], ['NOUN', 2], ['PART', 1], ['NUM', 1], ['VERB', 2], ['PROPN', 1], ['ADP', 1], ['PRON', 1]]",13,1.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.692,15.385,7.692,7.692,0.0,15.385,0.0,23.077,0.0,0.0,0.0,7.692,7.692,7.692,0.0,0.0,0.0
2224,chapter_17,1,10,"[['PUNCT', 2], ['ADJ', 2], ['NOUN', 2], ['ADP', 2], ['DET', 2], ['PROPN', 2]]",12,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,16.667,16.667,16.667,0.0,16.667,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
2225,chapter_17,1,4,"[['VERB', 1], ['PRON', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 1]]",5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,chapter_17,1,3,"[['PROPN', 3], ['PUNCT', 1]]",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
2227,chapter_17,1,12,"[['PRON', 3], ['AUX', 1], ['PART', 1], ['VERB', 1], ['NOUN', 5], ['SCONJ', 1], ['NUM', 1], ['PUNCT', 2]]",15,3.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,6.667,0.0,0.0,0.0,33.333,0.0,13.333,6.667,0.0,6.667,0.0,6.667,6.667,0.0,0.0,0.0
2230,chapter_18,0,47,"[['NUM', 2], ['NOUN', 12], ['VERB', 8], ['DET', 4], ['ADJ', 3], ['CCONJ', 3], ['PROPN', 3], ['ADV', 2], ['ADP', 7], ['PRON', 3], ['PUNCT', 1]]",48,3.0,8.0,7.0,4.0,3.0,12.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.25,16.667,14.583,8.333,6.25,25.0,6.25,2.083,0.0,4.167,0.0,6.25,4.167,0.0,0.0,0.0,0.0
2231,chapter_18,0,35,"[['PROPN', 1], ['VERB', 5], ['DET', 3], ['NOUN', 10], ['ADP', 3], ['PRON', 2], ['CCONJ', 3], ['ADJ', 4], ['ADV', 2], ['PART', 1], ['AUX', 1], ['PUNCT', 1]]",36,2.0,5.0,3.0,3.0,4.0,10.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.556,13.889,8.333,8.333,11.111,27.778,8.333,2.778,0.0,5.556,2.778,2.778,0.0,2.778,0.0,0.0,0.0
2232,chapter_18,0,39,"[['DET', 6], ['NOUN', 8], ['AUX', 2], ['VERB', 5], ['CCONJ', 2], ['PRON', 1], ['ADP', 7], ['ADJ', 7], ['ADV', 1], ['PUNCT', 1]]",40,1.0,5.0,7.0,6.0,7.0,8.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.5,17.5,15.0,17.5,20.0,5.0,2.5,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,chapter_18,0,21,"[['DET', 3], ['ADJ', 3], ['NOUN', 4], ['VERB', 3], ['ADP', 4], ['PROPN', 3], ['SCONJ', 1], ['PUNCT', 1]]",22,0.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,18.182,13.636,13.636,18.182,0.0,4.545,4.545,0.0,0.0,13.636,0.0,0.0,0.0,0.0,0.0
2234,chapter_18,1,13,"[['PUNCT', 5], ['ADJ', 1], ['PRON', 1], ['VERB', 2], ['ADP', 3], ['DET', 2], ['NOUN', 2], ['PROPN', 2]]",18,1.0,2.0,3.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.556,11.111,16.667,11.111,5.556,11.111,0.0,27.778,0.0,0.0,0.0,11.111,0.0,0.0,0.0,0.0,0.0
2235,chapter_18,0,27,"[['SCONJ', 2], ['PRON', 2], ['VERB', 3], ['DET', 5], ['NOUN', 6], ['ADJ', 3], ['CCONJ', 1], ['ADV', 2], ['AUX', 1], ['ADP', 2], ['PUNCT', 1]]",28,2.0,3.0,2.0,5.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143,10.714,7.143,17.857,10.714,21.429,3.571,3.571,7.143,7.143,3.571,0.0,0.0,0.0,0.0,0.0,0.0
2236,chapter_18,1,31,"[['PUNCT', 3], ['PRON', 5], ['VERB', 5], ['ADJ', 1], ['NOUN', 6], ['ADV', 2], ['DET', 5], ['PART', 1], ['ADP', 5], ['SCONJ', 1]]",34,5.0,5.0,5.0,5.0,1.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.706,14.706,14.706,14.706,2.941,17.647,0.0,8.824,2.941,5.882,0.0,0.0,0.0,2.941,0.0,0.0,0.0
2237,chapter_18,1,18,"[['PRON', 2], ['AUX', 1], ['ADV', 1], ['VERB', 3], ['DET', 2], ['ADJ', 1], ['NOUN', 2], ['SCONJ', 1], ['PROPN', 4], ['PART', 1], ['PUNCT', 1]]",19,2.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,10.526,15.789,0.0,10.526,5.263,10.526,0.0,5.263,5.263,5.263,5.263,21.053,0.0,5.263,0.0,0.0,0.0
2238,chapter_18,1,2,"[['PUNCT', 2], ['PROPN', 2]]",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2239,chapter_18,1,39,"[['INTJ', 1], ['VERB', 6], ['PRON', 6], ['PART', 1], ['ADP', 5], ['PUNCT', 5], ['PROPN', 2], ['CCONJ', 2], ['ADV', 2], ['SCONJ', 1], ['DET', 3], ['NOUN', 6], ['AUX', 1], ['ADJ', 3]]",44,6.0,6.0,5.0,3.0,3.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,13.636,13.636,11.364,6.818,6.818,13.636,4.545,11.364,2.273,4.545,2.273,4.545,0.0,2.273,2.273,0.0,0.0
2240,chapter_18,0,11,"[['PROPN', 3], ['AUX', 1], ['ADJ', 3], ['ADP', 1], ['DET', 1], ['CCONJ', 1], ['NOUN', 1], ['PUNCT', 1]]",12,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,8.333,25.0,8.333,8.333,8.333,0.0,0.0,8.333,25.0,0.0,0.0,0.0,0.0,0.0
2241,chapter_18,0,49,"[['ADJ', 11], ['NOUN', 14], ['PART', 5], ['AUX', 1], ['ADV', 2], ['VERB', 3], ['ADP', 5], ['DET', 5], ['CCONJ', 4], ['PRON', 3], ['PUNCT', 2]]",55,3.0,3.0,5.0,5.0,11.0,14.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.455,5.455,9.091,9.091,20.0,25.455,7.273,3.636,0.0,3.636,1.818,0.0,0.0,9.091,0.0,0.0,0.0
2242,chapter_18,0,29,"[['PRON', 4], ['AUX', 2], ['VERB', 5], ['ADP', 3], ['DET', 3], ['ADJ', 3], ['NOUN', 3], ['PROPN', 3], ['CCONJ', 1], ['ADV', 2], ['PUNCT', 1]]",30,4.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,13.333,16.667,10.0,10.0,10.0,10.0,3.333,3.333,0.0,6.667,6.667,10.0,0.0,0.0,0.0,0.0,0.0
2243,chapter_18,0,43,"[['PRON', 7], ['VERB', 6], ['DET', 4], ['ADJ', 5], ['NOUN', 7], ['PUNCT', 2], ['CCONJ', 2], ['PROPN', 1], ['ADP', 8], ['SCONJ', 2], ['AUX', 1]]",45,7.0,6.0,8.0,4.0,5.0,7.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.556,13.333,17.778,8.889,11.111,15.556,4.444,4.444,4.444,0.0,2.222,2.222,0.0,0.0,0.0,0.0,0.0
2244,chapter_18,1,5,"[['PUNCT', 3], ['PRON', 1], ['DET', 1], ['NOUN', 1], ['PROPN', 2]]",8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,0.0,37.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2245,chapter_18,0,5,"[['PRON', 2], ['VERB', 1], ['PUNCT', 3], ['DET', 1], ['NOUN', 1]]",8,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,12.5,0.0,12.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,chapter_18,1,2,"[['PUNCT', 2], ['INTJ', 1], ['ADV', 1]]",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2247,chapter_18,1,8,"[['SCONJ', 1], ['AUX', 1], ['PRON', 1], ['VERB', 1], ['ADP', 2], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 2]]",10,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0,10.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,chapter_18,1,7,"[['PUNCT', 3], ['SCONJ', 1], ['PRON', 2], ['VERB', 2], ['PART', 1], ['ADV', 1]]",10,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2249,chapter_18,1,1,"[['PUNCT', 3], ['ADV', 1]]",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,chapter_18,1,54,"[['PUNCT', 7], ['INTJ', 2], ['VERB', 6], ['PRON', 8], ['NOUN', 9], ['ADP', 8], ['DET', 3], ['ADJ', 3], ['CCONJ', 2], ['ADV', 2], ['PROPN', 2], ['SCONJ', 4], ['AUX', 3], ['PART', 2]]",61,8.0,6.0,8.0,3.0,3.0,9.0,2.0,7.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,13.115,9.836,13.115,4.918,4.918,14.754,3.279,11.475,6.557,3.279,4.918,3.279,0.0,3.279,3.279,0.0,0.0
2251,chapter_18,1,9,"[['PUNCT', 3], ['PRON', 1], ['AUX', 1], ['PART', 1], ['VERB', 1], ['ADP', 1], ['DET', 1], ['NOUN', 1], ['PROPN', 2]]",12,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8.333,8.333,8.333,8.333,0.0,8.333,0.0,25.0,0.0,0.0,8.333,16.667,0.0,8.333,0.0,0.0,0.0
2252,chapter_18,1,10,"[['PUNCT', 3], ['CCONJ', 1], ['PRON', 2], ['AUX', 1], ['VERB', 2], ['ADP', 1], ['NUM', 1], ['NOUN', 1], ['ADV', 1]]",13,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.385,15.385,7.692,0.0,0.0,7.692,7.692,23.077,0.0,7.692,7.692,0.0,7.692,0.0,0.0,0.0,0.0
2253,chapter_18,1,12,"[['PUNCT', 2], ['SCONJ', 1], ['PRON', 2], ['ADJ', 3], ['PROPN', 1], ['AUX', 2], ['ADV', 1], ['ADP', 1], ['DET', 1]]",14,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,7.143,7.143,21.429,0.0,0.0,14.286,7.143,7.143,14.286,7.143,0.0,0.0,0.0,0.0,0.0
2254,chapter_18,1,57,"[['PRON', 10], ['AUX', 4], ['ADV', 3], ['ADJ', 8], ['ADP', 6], ['PROPN', 1], ['PUNCT', 3], ['PART', 3], ['VERB', 5], ['CCONJ', 4], ['NOUN', 9], ['SCONJ', 1], ['DET', 1], ['NUM', 3]]",61,10.0,5.0,6.0,1.0,8.0,9.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,16.393,8.197,9.836,1.639,13.115,14.754,6.557,4.918,1.639,4.918,6.557,1.639,4.918,4.918,0.0,0.0,0.0
2255,chapter_18,1,8,"[['PRON', 1], ['ADJ', 2], ['NOUN', 2], ['AUX', 1], ['VERB', 1], ['ADP', 1], ['PUNCT', 2]]",10,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,chapter_18,0,24,"[['PROPN', 3], ['VERB', 4], ['ADP', 4], ['DET', 1], ['ADJ', 4], ['NOUN', 2], ['PRON', 3], ['ADV', 3], ['PUNCT', 1]]",25,3.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,4.0,16.0,8.0,0.0,4.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
